,id,main_code,name,advisor,trustee,operate_mode_id,operate_mode,underlying_asset_type_id,underlying_asset_type,start_date,end_date
0,23,000041,华夏全球,华夏基金管理有限公司,中国建设银行股份有限公司,401003,QDII,402001,股票型,2007-10-09,
1,24,000042,中证财通可持续发展100指数,财通基金管理有限公司,上海银行股份有限公司,401001,开放式基金,402001,股票型,2013-03-22,
2,25,000043,嘉实美国成长股票,嘉实基金管理有限公司,中国银行股份有限公司,401003,QDII,402001,股票型,2013-06-14,
3,28,000049,中银标普全球,中银基金管理有限公司,招商银行股份有限公司,401003,QDII,402001,股票型,2013-03-19,
4,33,270042,广发纳斯达克100指数（QDII）,广发基金管理有限公司,中国银行股份有限公司,401003,QDII,402001,股票型,2012-08-15,
5,37,000059,国联安医药100,国联安基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,2013-08-21,
6,53,000082,嘉实研究阿尔法,嘉实基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2013-05-28,
7,98,000176,嘉实沪深300增强,嘉实基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2014-12-26,
8,101,000179,广发美国房地长指数（QDII）,广发基金管理有限公司,中国银行股份有限公司,401003,QDII,402001,股票型,2013-08-09,
9,110,000193,国泰美国房地产,国泰基金管理有限公司,中国银行股份有限公司,401003,QDII,402001,股票型,2013-08-07,
10,180,000309,大摩品质生活,摩根士丹利华鑫基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2013-10-29,
11,182,000311,景顺沪深300,景顺长城基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2013-10-29,
12,183,000312,华安沪深300增强,华安基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,2013-09-27,
13,189,000326,南方中小盘成长,南方基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-10-28,
14,212,000368,汇添富沪深300,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2013-11-06,
15,213,000369,广发全球医疗保健（QDII）,广发基金管理有限公司,广发银行股份有限公司,401003,QDII,402001,股票型,2013-12-10,
16,224,000391,招商标普高收益红利指数增强基金,招商基金管理有限公司,中国银行股份有限公司,401003,QDII,402001,股票型,2013-12-11,
17,235,000409,鹏华环保产业,鹏华基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2014-03-07,
18,237,000411,景顺优质成长,景顺长城基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2014-01-02,
19,242,000418,景顺成长之星,景顺长城基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2013-12-13,
20,257,000457,上投摩根核心,上投摩根基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2014-02-10,
21,266,000471,富国城镇发展,富国基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2014-01-28,
22,270,000478,建信中证500指数增强,建信基金管理有限责任公司,中信银行股份有限公司,401001,开放式基金,402001,股票型,2014-01-27,
23,285,000512,国泰结构转型灵活配置混合,国泰基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2014-05-19,
24,286,000513,富国高端制造,富国基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2014-06-20,
25,292,000524,上投摩根民生,上投摩根基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2014-03-14,
26,313,000549,华安大国新经济,华安基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2014-04-14,
27,332,000577,安信价值精选,安信基金管理有限责任公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2014-04-21,
28,338,000586,景顺中小创业板,景顺长城基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2014-04-30,
29,344,000592,建信改革红利,建信基金管理有限责任公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2014-05-14,
30,345,118002,易方达标普消费品指数增强（QDII）,易方达基金管理有限公司,中国银行股份有限公司,401003,QDII,402001,股票型,2012-06-04,
31,346,000594,大摩进取优选,摩根士丹利华鑫基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2014-05-29,
32,348,000596,前海开源中证军工指数,前海开源基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,2014-05-27,
33,370,000628,大成高新技术,大成基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2015-02-03,
34,387,000656,前海沪深300,前海开源基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2014-06-17,
35,403,000688,景顺研究精选,景顺长城基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2014-08-12,
36,410,000696,汇添富环保,汇添富基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2014-09-16,
37,411,000697,汇添富移动互联,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2014-08-26,
38,422,000711,嘉实医疗保健,嘉实基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2014-08-13,
39,430,000729,建信中小盘,建信基金管理有限责任公司,招商证券股份有限公司,401001,开放式基金,402001,股票型,2014-08-20,
40,441,000746,招商行业,招商基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2014-09-03,
41,446,000751,嘉实新兴,嘉实基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2014-09-17,
42,450,000756,建信潜力,建信基金管理有限责任公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,2014-09-10,
43,454,000761,国富健康,国海富兰克林基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2014-09-23,
44,462,000778,鹏华先进制造,鹏华基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2014-11-04,
45,463,000780,鹏华医疗,鹏华基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2014-09-23,
46,471,000793,工银高端制造,工银瑞信基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2014-10-22,
47,478,000803,工银研究精选,工银瑞信基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402001,股票型,2014-10-23,
48,487,000820,华安中证高分红指数增强,华安基金管理有限公司,华夏银行股份有限公司,401001,开放式基金,402001,股票型,2014-11-14,
49,491,000826,广发百发100指数,广发基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,2014-10-30,
50,492,000828,泰达转型,泰达宏利基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2014-11-18,
51,494,000831,工银医疗保健,工银瑞信基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2014-11-18,
52,497,000834,大成纳指100,大成基金管理有限公司,中国农业银行股份有限公司,401003,QDII,402001,股票型,2014-11-13,
53,498,000835,华润富时中国A50,华润元大基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2014-11-20,
54,507,000854,鹏华养老产业,鹏华基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2014-12-02,
55,513,000866,华宝制造股票,华宝基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2014-12-10,
56,514,000867,华宝品质生活,华宝基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-01-21,
57,524,000884,民生优选股票,民生加银基金管理有限公司,平安银行股份有限公司,401001,开放式基金,402001,股票型,2014-12-19,
58,525,270027,广发全球农业指数（QDII）,广发基金管理有限公司,中国工商银行股份有限公司,401003,QDII,402001,股票型,2011-06-28,
59,530,000893,工银创新动力,工银瑞信基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2014-12-11,
60,540,270023,广发全球精选股票（QDII）,广发基金管理有限公司,中国工商银行股份有限公司,401003,QDII,402001,股票型,2010-08-18,
61,544,000913,农银医疗保健,农银汇理基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-02-10,
62,546,000916,前海股息率,前海开源基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2015-01-13,
63,550,000925,汇添富外延,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2014-12-08,
64,552,050015,博时大中华亚太精选股票(QDII),博时基金管理有限公司,中国工商银行股份有限公司,401003,QDII,402001,股票型,2010-07-27,
65,571,000955,南方产业活力,南方基金管理股份有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-01-27,
66,573,000960,招商医药健康,招商基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-01-30,
67,574,000961,天弘沪深300,天弘基金管理有限公司,招商证券股份有限公司,401001,开放式基金,402001,股票型,2015-01-20,
68,575,000962,天弘中证500,天弘基金管理有限公司,国泰君安证券股份有限公司,401001,开放式基金,402001,股票型,2015-01-20,
69,580,000968,广发养老指数,广发基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-02-13,
70,583,000971,诺安新经济,诺安基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-01-26,
71,586,000974,安信消费医药,安信基金管理有限责任公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2015-03-19,
72,590,000978,景顺量化精选,景顺长城基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-02-04,
73,591,000979,景顺沪港深,景顺长城基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-15,
74,594,000985,嘉实逆向策略,嘉实基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-02-02,
75,596,000988,嘉实全球互联网股票,嘉实基金管理有限公司,招商银行股份有限公司,401003,QDII,402001,股票型,2015-04-15,
76,597,000991,工银战略转型,工银瑞信基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2015-02-16,
77,601,000996,中银新动力股票,中银基金管理有限公司,中信银行股份有限公司,401001,开放式基金,402001,股票型,2015-02-13,
78,609,001008,工银改革股票,工银瑞信基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,2015-01-27,
79,610,001009,上投安全战略,上投摩根基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-02-26,
80,614,001015,华夏沪深300指数增强,华夏基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2015-02-10,
81,620,001027,前海中证大农业,前海开源基金管理有限公司,北京银行股份有限公司,401001,开放式基金,402001,股票型,2015-02-13,
82,621,001028,华安物联网,华安基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-03-17,
83,627,001036,嘉实企业变革,嘉实基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-02-12,
84,630,001039,嘉实制造,嘉实基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-24,
85,631,001040,新华策略,新华基金管理股份有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2015-03-31,
86,633,001042,华夏领先,华夏基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-05-15,
87,634,001043,工银美丽城镇,工银瑞信基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-03-26,
88,635,001044,嘉实新消费,嘉实基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-03-23,
89,637,001047,光大国企改革,光大保德信基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,2015-03-25,
90,638,001048,富国新兴产业,富国基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-03-12,
91,639,001050,汇添富多因子,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-02-16,
92,643,001054,工银新金融,工银瑞信基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402001,股票型,2015-03-19,
93,654,001070,建信信息,建信基金管理有限责任公司,中国光大银行股份有限公司,401001,开放式基金,402001,股票型,2015-03-24,
94,656,001072,华安装备,华安基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-24,
95,664,001092,广发生物科技指数（QDII）,广发基金管理有限公司,中国工商银行股份有限公司,401003,QDII,402001,股票型,2015-03-30,
96,667,001097,华泰优选,华泰柏瑞基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-03-26,
97,671,001104,华安新丝路,华安基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-09,
98,672,001105,信达转型创新,信达澳银基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-15,
99,676,001113,南方大数据100指数基金,南方基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-24,
100,684,001126,上投卓越制造,上投摩根基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-14,
101,698,540012,汇丰晋信恒生行业龙头指数,汇丰晋信基金管理有限公司,中国邮政储蓄银行股份有限公司,401001,开放式基金,402001,股票型,2012-08-01,
102,705,001158,工银新材料,工银瑞信基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-28,
103,708,001162,前海开源优势蓝筹股票,前海开源基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-28,
104,709,001163,银华中国梦30,银华基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-29,
105,711,001166,建信环保,建信基金管理有限责任公司,中信银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-22,
106,712,001167,金鹰科技,金鹰基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-30,
107,716,001171,工银养老,工银瑞信基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-28,
108,720,001178,前海再融资,前海开源基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-05-18,
109,728,001186,富国文体,富国基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-05-06,
110,729,001188,鹏华改革,鹏华基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-04-28,
111,733,001193,中金消费,中金基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-24,
112,735,001195,工银农业,工银瑞信基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2015-05-26,
113,745,001208,诺安低碳,诺安基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-05-12,
114,758,001223,鹏华文化传媒娱乐股票,鹏华基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2016-01-27,
115,765,001230,鹏华医药,鹏华基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-02,
116,770,001236,博时丝路主题股票基金,博时基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-05-22,
117,776,001242,博时中证淘金大数据100,博时基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-05-04,
118,778,001245,工银生态,工银瑞信基金管理有限公司,上海浦东发展银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-02,
119,804,001277,博时改革,博时基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-05-20,
120,815,001291,大摩量化多策略,摩根士丹利华鑫基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-02,
121,834,001313,上投互联,上投摩根基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-09,
122,839,001319,农银信息,农银汇理基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-24,
123,860,001351,诺安中证500指数增强,诺安基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-09,
124,888,001396,建信互联网,建信基金管理有限责任公司,华夏银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-23,
125,889,001397,建信精工,建信基金管理有限责任公司,中信银行股份有限公司,401001,开放式基金,402001,股票型,2015-08-26,
126,895,001404,招商移动,招商基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-19,
127,898,001409,工银互联网,工银瑞信基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-05,
128,899,001410,信达新能源,信达澳银基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-07-31,
129,904,001416,嘉实事件,嘉实基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-09,
130,908,001420,南方大数据300指数基金,南方基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-24,
131,909,001421,南方量化,南方基金管理股份有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-29,
132,941,001473,建信大安全,建信基金管理有限责任公司,中信证券股份有限公司,401001,开放式基金,402001,股票型,2015-07-29,
133,944,001476,中银智能,中银基金管理有限公司,中信银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-19,
134,948,162411,华宝油气,华宝基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2011-09-29,
135,949,001482,上投新兴服务,上投摩根基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-08-06,
136,956,001490,汇添富国企,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-07-10,
137,961,001496,工银聚焦,工银瑞信基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402001,股票型,2015-06-25,
138,976,001520,国投瑞银研究精选股票,国投瑞银基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2017-12-01,
139,977,001521,国寿安保成长优选股票,国寿安保基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-12-11,
140,982,001528,诺安先进,诺安基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-08-21,
141,995,001541,汇添富民营新动力,汇添富基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-08-07,
142,996,001542,国泰互联网,国泰基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-08-04,
143,1001,001548,天弘上证50,天弘基金管理有限公司,广发证券股份有限公司,401001,开放式基金,402001,股票型,2015-07-16,
144,1002,001550,天弘中证医药100,天弘基金管理有限公司,国泰君安证券股份有限公司,401001,开放式基金,402001,股票型,2015-06-30,
145,1003,001552,天弘中证证券保险,天弘基金管理有限公司,国泰君安证券股份有限公司,401001,开放式基金,402001,股票型,2015-06-30,
146,1004,001554,天弘中证全指运输,天弘基金管理有限公司,招商证券股份有限公司,401001,开放式基金,402001,股票型,2015-06-30,
147,1005,001556,天弘量化驱动股票,天弘基金管理有限公司,招商证券股份有限公司,401001,开放式基金,402001,股票型,2015-06-30,
148,1007,001560,天弘中证移动互联网,天弘基金管理有限公司,国泰君安证券股份有限公司,401001,开放式基金,402001,股票型,2015-06-30,
149,1020,001576,国泰智能装备股票,国泰基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2017-06-21,
150,1021,001577,嘉实低价,嘉实基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-07-27,
151,1023,001579,国泰大农业股票,国泰基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2017-06-15,
152,1026,001583,安信新常态,安信基金管理有限责任公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-08-07,
153,1028,001586,天弘中证100,天弘基金管理有限公司,广发证券股份有限公司,401001,开放式基金,402001,股票型,2015-07-16,
154,1029,001588,天弘中证800,天弘基金管理有限公司,广发证券股份有限公司,401001,开放式基金,402001,股票型,2015-07-16,
155,1030,001590,天弘中证环保产业,天弘基金管理有限公司,广发证券股份有限公司,401001,开放式基金,402001,股票型,2015-07-16,
156,1031,001592,天弘创业板,天弘基金管理有限公司,国泰君安证券股份有限公司,401001,开放式基金,402001,股票型,2015-07-07,
157,1032,001594,天弘中证银行,天弘基金管理有限公司,招商证券股份有限公司,401001,开放式基金,402001,股票型,2015-07-07,
158,1035,001599,天弘中证高端装备制造,天弘基金管理有限公司,国泰君安证券股份有限公司,401001,开放式基金,402001,股票型,2015-07-07,
159,1039,001605,国富沪港深成长精选股票,国海富兰克林基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2016-01-20,
160,1043,001611,天弘中证休闲娱乐,天弘基金管理有限公司,海通证券股份有限公司,401001,开放式基金,402001,股票型,2015-07-29,
161,1047,001616,嘉实环保低碳股票,嘉实基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2015-12-30,
162,1048,001617,天弘中证电子,天弘基金管理有限公司,海通证券股份有限公司,401001,开放式基金,402001,股票型,2015-07-29,
163,1053,001626,国泰央企改革股票,国泰基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-09-01,
164,1055,001628,招商体育文化,招商基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-08-18,
165,1056,001629,天弘中证计算机,天弘基金管理有限公司,中信证券股份有限公司,401001,开放式基金,402001,股票型,2015-07-29,
166,1057,001631,天弘中证食品饮料,天弘基金管理有限公司,中信证券股份有限公司,401001,开放式基金,402001,股票型,2015-07-29,
167,1060,001637,嘉实腾讯自选股大数据策略股票,嘉实基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-12-07,
168,1063,001643,汇丰晋信智选先锋股票,汇丰晋信基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,2015-09-30,
169,1064,001645,国泰大健康股票,国泰基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2016-02-03,
170,1067,001649,工银工业4.0股票,工银瑞信基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2017-06-16,
171,1069,001651,工银新蓝筹,工银瑞信基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2015-08-06,
172,1077,001663,中银互联网+股票,中银基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402001,股票型,2015-08-06,
173,1083,001672,国寿安保智慧生活股票,国寿安保基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-09-01,
174,1086,001677,中银战略新兴产业股票,中银基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,2015-11-26,
175,1092,001685,汇添富沪港深新价值股票,汇添富基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2016-07-27,
176,1096,001692,南方国策动力,南方基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-08-26,
177,1099,001696,南方智造股票,南方基金管理股份有限公司,平安银行股份有限公司,401001,开放式基金,402001,股票型,2017-08-03,
178,1104,001703,银华沪港深增长股票,银华基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2016-08-10,
179,1106,001705,泓德战略转型股票,泓德基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-11-10,
180,1108,001707,诺安高端制造,诺安基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2017-06-08,
181,1113,001713,华润元大中创100指数,华润元大基金管理有限公司,招商证券股份有限公司,401001,开放式基金,402001,股票型,2015-12-23,
182,1114,001714,工银文体产业股票,工银瑞信基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,2015-12-30,
183,1117,001717,工银前沿医疗股票,工银瑞信基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2016-02-03,
184,1118,001718,工银物流产业股票,工银瑞信基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,2016-03-01,
185,1119,001719,工银国家战略股票,工银瑞信基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2016-01-29,
186,1124,001725,汇添富高端制造股票,汇添富基金管理股份有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2017-03-20,
187,1125,001726,汇添富新兴消费股票,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-12-02,
188,1130,001733,泰达宏利量化股票,泰达宏利基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2016-08-30,
189,1132,001736,圆信永丰优加生活,圆信永丰基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,2015-10-28,
190,1141,001749,招商中国机遇股票,招商基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2018-02-08,
191,1154,001764,广发沪港深股票,广发基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2016-05-27,
192,1156,001766,上投医疗健康,上投摩根基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-10-21,
193,1157,001767,华宝中国互联股票人民币(QDII),华宝基金管理有限公司,中国建设银行股份有限公司,401003,QDII,402001,股票型,2015-09-23,
194,1167,001781,建信现代服务业股票,建信基金管理有限责任公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,2016-02-23,
195,1173,001790,国泰智能汽车股票,国泰基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2017-08-01,
196,1198,001825,建信中国制造2025股票,建信基金管理有限责任公司,中国光大银行股份有限公司,401001,开放式基金,402001,股票型,2017-03-08,
197,1214,001849,前海开源强势共识100强股票,前海开源基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-12-10,
198,1233,001877,宝盈国家安全沪港深股票,宝盈基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2016-01-20,
199,1234,001878,嘉实沪港深精选股票,嘉实基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2016-05-27,
200,1235,001879,长城创新动力混合,长城基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2017-06-01,
201,1253,001899,东海社会安全,东海基金管理有限责任公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-11-23,
202,1264,001915,宝盈医疗健康沪港深股票,宝盈基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2015-12-02,
203,1266,001917,招商量化精选股票,招商基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2016-03-15,
204,1280,001938,中欧时代先锋股票,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2015-11-03,
205,1291,001956,国联安科技,国联安基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2016-01-26,
206,1303,001974,景顺量化新动力,景顺长城基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2016-07-13,
207,1304,001975,景顺环保,景顺长城基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2016-03-15,
208,1375,002121,广发沪港深新起点股票,广发基金管理有限公司,平安银行股份有限公司,401001,开放式基金,402001,股票型,2016-11-02,
209,1406,002168,嘉实智能汽车股票,嘉实基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2016-02-04,
210,1432,002210,创金合信量化多因子股票,创金合信基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2016-01-22,
211,1447,002229,华夏经济转型股票,华夏基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2016-03-15,
